"steps","funnel_name","platform","age_range","user_count","ride_count","download_date","purchased_amount"
"0","download","web","45-54","1","","2021-12-24",""
"0","download","web","35-44","1","","2021-08-15",""
"0","download","web","","3","","2021-10-01",""
"0","download","android","35-44","3","","2021-06-08",""
"0","download","android","25-34","2","","2021-04-10",""
"0","download","web","35-44","2","","2021-05-08",""
"0","download","web","45-54","1","","2021-12-04",""
"0","download","ios","25-34","1","","2021-02-07",""
"0","download","web","25-34","1","","2021-04-24",""
"0","download","web","","6","","2021-03-05",""
"0","download","ios","25-34","4","","2021-03-06",""
"0","download","android","35-44","5","","2021-06-10",""
"0","download","android","25-34","3","","2021-01-12",""
"0","download","ios","18-24","3","","2021-04-28",""
"0","download","ios","25-34","6","","2021-07-06",""
"0","download","ios","","18","","2021-05-03",""
"0","download","ios","18-24","2","","2021-07-26",""
"0","download","web","","3","","2021-05-03",""
"0","download","android","","13","","2021-10-18",""
"0","download","android","45-54","1","","2021-06-02",""
"0","download","ios","","20","","2021-07-03",""
"0","download","ios","35-44","6","","2021-12-16",""
"0","download","android","35-44","6","","2021-05-23",""
"0","download","android","","7","","2021-11-19",""
"0","download","android","","7","","2021-09-23",""
"0","download","ios","18-24","4","","2021-10-05",""
"0","download","ios","18-24","3","","2021-07-11",""
"0","download","android","45-54","1","","2021-04-25",""
"0","download","ios","","17","","2021-07-23",""
"0","download","android","45-54","1","","2021-11-08",""
"0","download","web","35-44","1","","2021-12-06",""
"0","download","web","","5","","2021-02-22",""
"0","download","web","","3","","2021-12-02",""
"0","download","android","35-44","4","","2021-09-23",""
"0","download","ios","45-54","5","","2021-03-22",""
"2","ride_requested","web","18-24","141","4399","",""
"0","download","android","35-44","4","","2021-09-05",""
"0","download","ios","45-54","4","","2021-08-21",""
"0","download","android","25-34","4","","2021-04-21",""
"0","download","ios","25-34","4","","2021-09-05",""
"0","download","ios","","14","","2021-08-01",""
"0","download","android","18-24","1","","2021-10-11",""
"0","download","web","45-54","1","","2021-10-28",""
"0","download","web","","4","","2021-12-09",""
"0","download","web","25-34","1","","2021-03-25",""
"0","download","ios","","17","","2021-09-17",""
"0","download","ios","45-54","7","","2021-12-06",""
"0","download","android","45-54","1","","2021-08-24",""
"0","download","web","35-44","2","","2021-05-25",""
"0","download","ios","25-34","10","","2021-11-15",""
"0","download","ios","25-34","2","","2021-03-22",""
"0","download","ios","18-24","2","","2021-06-03",""
"0","download","ios","45-54","3","","2021-10-06",""
"0","download","ios","25-34","2","","2021-08-25",""
"0","download","ios","25-34","2","","2021-12-26",""
"0","download","android","","10","","2021-01-27",""
"0","download","web","","1","","2021-12-13",""
"0","download","android","25-34","3","","2021-12-21",""
"0","download","android","45-54","1","","2021-08-03",""
"0","download","ios","45-54","4","","2021-12-02",""
"0","download","web","","3","","2021-08-14",""
"0","download","ios","45-54","3","","2021-10-23",""
"0","download","android","","11","","2021-11-15",""
"0","download","ios","","28","","2021-06-02",""
"0","download","web","18-24","1","","2021-08-18",""
"0","download","ios","45-54","3","","2021-07-03",""
"0","download","ios","45-54","1","","2021-11-19",""
"0","download","ios","18-24","4","","2021-09-17",""
"0","download","ios","18-24","9","","2021-10-17",""
"0","download","web","35-44","2","","2021-09-08",""
"0","download","ios","","17","","2021-12-10",""
"0","download","web","35-44","1","","2021-10-01",""
"0","download","ios","25-34","10","","2021-08-06",""
"0","download","android","25-34","3","","2021-10-11",""
"0","download","android","18-24","1","","2021-09-13",""
"0","download","ios","25-34","8","","2021-11-05",""
"0","download","ios","25-34","6","","2021-07-28",""
"0","download","ios","35-44","7","","2021-03-26",""
"0","download","web","","5","","2021-09-08",""
"0","download","ios","45-54","1","","2021-02-27",""
"0","download","web","","3","","2021-10-19",""
"0","download","web","18-24","1","","2021-03-03",""
"0","download","ios","25-34","3","","2021-11-06",""
"0","download","web","45-54","1","","2021-01-09",""
"0","download","web","45-54","2","","2021-06-05",""
"0","download","ios","25-34","5","","2021-12-14",""
"0","download","web","","3","","2021-01-21",""
"0","download","android","","8","","2021-07-14",""
"0","download","web","","8","","2021-06-04",""
"0","download","ios","45-54","2","","2021-12-14",""
"0","download","web","25-34","1","","2021-03-31",""
"0","download","web","35-44","3","","2021-07-05",""
"0","download","web","","5","","2021-11-22",""
"0","download","ios","35-44","8","","2021-04-11",""
"0","download","android","45-54","1","","2021-05-23",""
"0","download","android","25-34","1","","2021-12-26",""
"0","download","web","45-54","1","","2021-06-15",""
"0","download","ios","45-54","3","","2021-04-10",""
"0","download","android","45-54","1","","2021-07-22",""
"0","download","android","","13","","2021-10-03",""
"0","download","ios","18-24","2","","2021-08-05",""
"0","download","web","45-54","1","","2021-04-22",""
"0","download","web","25-34","1","","2021-01-27",""
"0","download","web","","4","","2021-11-08",""
"0","download","android","","17","","2021-03-27",""
"0","download","web","","3","","2021-01-29",""
"0","download","ios","35-44","10","","2021-06-04",""
"0","download","ios","35-44","9","","2021-03-02",""
"0","download","ios","","18","","2021-09-22",""
"0","download","ios","45-54","7","","2021-04-28",""
"0","download","android","45-54","1","","2021-03-21",""
"0","download","ios","","16","","2021-03-08",""
"0","download","ios","35-44","9","","2021-02-13",""
"0","download","ios","","13","","2021-06-13",""
"0","download","ios","35-44","6","","2021-03-24",""
"0","download","web","","3","","2021-07-18",""
"0","download","ios","18-24","4","","2021-09-24",""
"0","download","web","35-44","3","","2021-05-11",""
"0","download","android","","8","","2021-05-07",""
"0","download","android","25-34","3","","2021-12-05",""
"0","download","ios","18-24","5","","2021-02-25",""
"0","download","android","18-24","1","","2021-08-02",""
"0","download","web","35-44","4","","2021-04-28",""
"0","download","ios","35-44","7","","2021-01-05",""
"0","download","ios","25-34","4","","2021-02-12",""
"0","download","web","18-24","1","","2021-10-24",""
"0","download","web","","1","","2021-02-03",""
"0","download","ios","25-34","2","","2021-08-24",""
"0","download","android","18-24","2","","2021-10-28",""
"0","download","android","25-34","6","","2021-11-25",""
"0","download","ios","","23","","2021-05-19",""
"0","download","android","","2","","2021-11-18",""
"0","download","ios","45-54","3","","2021-09-09",""
"0","download","web","25-34","1","","2021-04-14",""
"0","download","web","18-24","2","","2021-06-07",""
"0","download","ios","25-34","5","","2021-06-08",""
"0","download","android","45-54","1","","2021-03-23",""
"0","download","android","35-44","5","","2021-06-07",""
"0","download","ios","25-34","4","","2021-02-16",""
"0","download","android","25-34","1","","2021-06-24",""
"0","download","android","18-24","2","","2021-12-13",""
"0","download","ios","","15","","2021-03-19",""
"0","download","web","35-44","1","","2021-12-07",""
"0","download","android","","14","","2021-06-03",""
"0","download","android","18-24","2","","2021-06-13",""
"0","download","android","","8","","2021-08-27",""
"0","download","ios","35-44","7","","2021-03-09",""
"0","download","android","25-34","2","","2021-12-09",""
"0","download","android","","12","","2021-06-27",""
"0","download","ios","","17","","2021-02-19",""
"0","download","web","","2","","2021-09-13",""
"0","download","web","25-34","1","","2021-05-07",""
"0","download","android","35-44","5","","2021-08-10",""
"0","download","ios","25-34","5","","2021-01-12",""
"0","download","ios","35-44","5","","2021-08-20",""
"0","download","android","45-54","3","","2021-02-25",""
"0","download","ios","18-24","1","","2021-04-29",""
"0","download","web","","3","","2021-01-25",""
"0","download","web","25-34","2","","2021-02-03",""
"0","download","android","","10","","2021-10-04",""
"0","download","ios","25-34","7","","2021-09-10",""
"0","download","android","18-24","2","","2021-02-26",""
"0","download","ios","25-34","4","","2021-01-23",""
"0","download","android","18-24","1","","2021-02-05",""
"0","download","android","35-44","8","","2021-11-08",""
"0","download","android","35-44","2","","2021-11-04",""
"0","download","web","25-34","1","","2021-06-17",""
"0","download","web","18-24","1","","2021-09-28",""
"0","download","android","45-54","4","","2021-10-08",""
"0","download","android","45-54","1","","2021-01-21",""
"0","download","web","25-34","1","","2021-10-13",""
"0","download","ios","45-54","6","","2021-08-29",""
"0","download","web","","7","","2021-01-12",""
"0","download","ios","45-54","3","","2021-06-24",""
"0","download","ios","45-54","3","","2021-07-01",""
"0","download","web","45-54","3","","2021-07-31",""
"0","download","android","18-24","4","","2021-01-20",""
"0","download","ios","18-24","2","","2021-06-10",""
"0","download","android","35-44","3","","2021-04-04",""
"0","download","ios","25-34","5","","2021-11-24",""
"0","download","ios","35-44","4","","2021-10-21",""
"0","download","ios","25-34","8","","2021-03-18",""
"0","download","ios","25-34","8","","2021-12-12",""
"0","download","web","25-34","1","","2021-09-17",""
"0","download","android","35-44","5","","2021-03-14",""
"0","download","android","18-24","4","","2021-11-13",""
"0","download","android","","7","","2021-09-15",""
"0","download","android","35-44","3","","2021-01-09",""
"0","download","ios","35-44","7","","2021-04-02",""
"0","download","android","45-54","1","","2021-11-22",""
"0","download","android","18-24","2","","2021-10-13",""
"0","download","ios","35-44","9","","2021-06-12",""
"0","download","android","25-34","3","","2021-04-03",""
"0","download","ios","","9","","2021-08-23",""
"0","download","android","25-34","1","","2021-04-29",""
"0","download","ios","45-54","1","","2021-04-19",""
"0","download","web","35-44","1","","2021-08-22",""
"0","download","ios","","24","","2021-05-07",""
"0","download","web","25-34","1","","2021-08-04",""
"0","download","android","","6","","2021-01-04",""
"0","download","android","45-54","2","","2021-11-27",""
"0","download","web","18-24","1","","2021-08-12",""
"0","download","web","25-34","4","","2021-08-16",""
"0","download","android","35-44","3","","2021-05-10",""
"0","download","android","","13","","2021-04-15",""
"0","download","web","18-24","2","","2021-12-23",""
"0","download","ios","35-44","8","","2021-10-05",""
"0","download","ios","45-54","3","","2021-08-05",""
"0","download","android","","8","","2021-03-22",""
"0","download","android","45-54","2","","2021-02-13",""
"0","download","ios","18-24","2","","2021-05-04",""
"0","download","ios","25-34","4","","2021-08-04",""
"0","download","web","35-44","2","","2021-01-27",""
"0","download","android","45-54","2","","2021-06-06",""
"0","download","ios","","17","","2021-12-18",""
"0","download","ios","35-44","10","","2021-07-22",""
"0","download","android","","13","","2021-12-30",""
"0","download","android","18-24","1","","2021-04-28",""
"0","download","android","25-34","8","","2021-02-13",""
"0","download","ios","18-24","3","","2021-02-17",""
"0","download","web","18-24","1","","2021-11-24",""
"0","download","web","","2","","2021-09-15",""
"0","download","web","","6","","2021-10-17",""
"0","download","ios","25-34","8","","2021-04-15",""
"0","download","ios","25-34","4","","2021-09-01",""
"0","download","android","25-34","1","","2021-09-05",""
"0","download","android","25-34","4","","2021-11-21",""
"0","download","android","45-54","2","","2021-03-15",""
"0","download","ios","25-34","4","","2021-11-01",""
"0","download","web","25-34","1","","2021-07-26",""
"0","download","ios","","16","","2021-05-20",""
"0","download","web","25-34","1","","2021-09-28",""
"0","download","web","","6","","2021-06-16",""
"0","download","web","18-24","2","","2021-08-23",""
"0","download","ios","18-24","6","","2021-04-30",""
"0","download","web","","2","","2021-03-29",""
"0","download","ios","25-34","4","","2021-08-03",""
"0","download","android","35-44","6","","2021-12-16",""
"2","ride_requested","ios","","2295","70915","",""
"0","download","ios","25-34","3","","2021-09-14",""
"0","download","web","","4","","2021-02-26",""
"0","download","android","18-24","1","","2021-01-06",""
"0","download","android","45-54","4","","2021-07-07",""
"0","download","ios","45-54","4","","2021-01-31",""
"0","download","web","","2","","2021-02-24",""
